1802444,HAMAD,Salah,Salah Hamad,2&B&8$$$$$$$$$$4&W&$$$$$$$$,MILITARY,Brigadier General,PEP,Deputy Head of Branch 291 of army intelligence,.,.,
1802448,JOUMAA,Samir,Samir Joumaa,C&&B&$$$$$$$$$$4&B&Y$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Head of the office of Muhammad Nasif Khayrbik,.,1962:00:00,
1802457,KHALLOUF,Muhammad,Muhammad Khallouf,3&W&&M$$$$$$$$$B&2&B&8$$$$$,MILITARY,Brigadier General,PEP,Head of Branch 235 army intelligence (Damascus),.,.,
1802465,AL-AHMED,Riad,Riad Al-Ahmed,&W&B&8$$$$$$$$$Y&&8$$$$$$$$,MILITARY,Major General,PEP,Deputy Head of the Latakia Branch of army intelligence,.,.,
1802472,MAHMOUD,Abdul Salam Fajr,Abdul Salam Fajr Mahmoud,B&B&&8$$$$$$$$$&M8&W4&$$$$$,MILITARY,Brigadier General,PEP,Head of the Bab Tuma Branch of air force intelligence (Damascus),.,.,
1802479,AL-AHMED,Jawdat,Jawdat Al-Ahmed,&W&B&8$$$$$$$$$C&&8&~$$$$$$,MILITARY,Brigadier General,PEP,Head of the Homs Branch of air force intelligence,.,.,
1802482,ISMAEL,Ezzedine,Ezzedine Ismael,&4&8&B$$$$$$$$$&4B&&W$$$$$$,POLITICAL INDIVIDUAL,General (Ret),PEP,Political and security adviser to the President,.,1940:00:00,"Bastir. Jableh region. Bastir, Jableh region, Syrian Arab Republic; Bastir. Jableh region"
1802517,HALLAQ,Issam,Issam Hallaq,2&W&3$$$$$$$$$$&4&B$$$$$$$$,MILITARY,General,PEP,Air Force Chief of Staff,.,.,
1802528,AL-ABDULLAH,Suhail,Suhail Al-Abdullah,&W&M8&W&$$$$$$$4&2&&W$$$$$$,MILITARY,Colonel,PEP,Head of Latakia Branch of air force intelligence,.,.,
1802533,NASR,Mohammed Ali,Mohammed Ali Nasr,P&4Y$$$$$$$$$$$B&2&B&8$$$$$,POLITICAL INDIVIDUAL,General,PEP,Senior officer of the General Intelligence Directorate,.,1964:00:00,
1802540,AL-ACHI,Amer,Amer Al-Achi,&W&J27$$$$$$$$$&B&Y$$$$$$$$,MILITARY,General,PEP,Head of the intelligence branch of the air force intelligence service,.,.,
1802541,KHUDR,Khudr,Khudr Khudr,3&8Y$$$$$$$$$$$3&8Y$$$$$$$$,MILITARY,Brigadier General,PEP,Head of the Latakia branch of the General Intelligence Directorate,.,.,
1802547,ISMAIL,Ghassan Jaoudat,Ghassan Jaoudat Ismail,&4B&&W$$$$$$$$$F&4&B$$$$$$$,MILITARY,General,PEP,Military leader,.,1960:00:00,"Drekish, Tartus region; Drekish, Tartous region; Drekish, Tartus region, Syrian Arab Republic; Drekish, Tartous region, Syrian Arab Republic"
1802552,KASSOUHA,Michel,Michel Kassouha,3&4&&2&$$$$$$$$B7J2$$$$$$$$,MILITARY,,PEP,Member of Syrian General Intelligence Directorate,.,1948:02:00,
1802554,MA'ALA,Ibrahim,Ibrahim Ma'Ala,B&W&$$$$$$$$$$$&MY&2&B$$$$$,MILITARY,Brigadier General,PEP,Head of branch 285 (Damascus) of the General Intelligence Directorate.,.,.,
1802565,AL-JARROUCHEH,Ahmed,Ahmed Al-Jarroucheh,&WF&Y&&J2$$$$$$&2B_$$$$$$$$,MILITARY,,PEP,Head of the foreign branch of General Intelligence,.,1957:00:00,
1802581,AL-MISRI,Bassam,Bassam Al-Misri,&WB&4Y7$$$$$$$$M&4&B$$$$$$$,INDIVIDUAL,,,,.,.,
1802582,AL-HAMED,Firas,Firas Al-Hamed,&W&B&8$$$$$$$$$G&Y&$$$$$$$$,MILITARY,Brigadier General,PEP,Head of branch 318 of the General Intelligence Directorate (Homs),.,.,
1802585,KAFAN,Ahmad,Ahmad Kafan,3&M&B$$$$$$$$$$&2B_$$$$$$$$,INDIVIDUAL,,,,.,.,
1802613,LUQA,Hussam,Hussam Luqa,W&3&$$$$$$$$$$$2&4&B$$$$$$$,MILITARY,Brigadier General,PEP,Head of the Homs branch of the Political Security Directorate,.,.,
1802617,BILAL,Bassel,Bassel Bilal,M&W&W$$$$$$$$$$M&4&W$$$$$$$,INDIVIDUAL,,,,.,.,
1802628,TAHA,Taha,Taha Taha,~&2&$$$$$$$$$$$~&2&$$$$$$$$,MILITARY,Brigadier General,PEP,Site manager - Political Security Directorate (Latakia branch),.,.,
1810753,KOREAN COMMITTEE FOR SPACE TECHNOLOGY,,Korean Committee For Space Technology,4M&4$$$$$$$$$$$3&Y&B$$$$$$$,CORPORATE,,,,.,.,
1811235,ABU SAHMAIN,Nuri,Nuri Abu Sahmain,4&B&&B$$$$$$$$$P&Y7$$$$$$$$,POLITICAL INDIVIDUAL,,PEP,President of the internationally unrecognised General National Congress (GNC),.,1956:05:00,"Zouara/Zuwara Libya; Zouara/Zuwara, Libya"
1822197,DREX TECHNOLOGIES HOLDING S.A.,,Drex Technologies Holding S.A.,2&W8&BF$$$$$$$$8Y&X$$$$$$$$,CORPORATE,,,,.,.,
1833058,AL-FREIJ,Fahd Jassem,Fahd Jassem Al-Freij,&WMY&F$$$$$$$$$G&8$$$$$$$$$,POLITICAL INDIVIDUAL,Major General,PEP,Deputy Commander-in-Chief of the Army and the Armed Forces and Minister of Defense,.,1950:01:00,"Hama, Syria"
1837823,HAQQANI NETWORK,,Haqqani Network,P&~L&Y3$$$$$$$$2&3&B7$$$$$$,TERRORISM,,,,.,.,
1840747,ANSAR AL-SHARI'A IN BENGHAZI,,Ansar Al-Shari'A In Benghazi,M&BF&47$$$$$$$$&B4&Y$$$$$$$,TERRORISM,,,,.,.,
1845181,ARMANAZI,Amr,Amr Armanazi,&YB&B&47$$$$$$$&$$$$$$$$$$$,INDIVIDUAL,Dr,PEP,Director General of the Syrian Scientific Studies and Research Centre (SSRC).,.,1944:02:00,
1845643,ANSAR AL-SHARI'A IN TUNISIA,,Ansar Al-Shari'A In Tunisia,~&B&4&&$$$$$$$$&B4&Y$$$$$$$,TERRORISM,,,,.,.,
1864028,DUAL,Simon Gatwech,Simon Gatwech Dual,8&&W$$$$$$$$$$$4&B&B$$$$$$$,TERRORISM,Major General,,"Chief of General Staff, SPLA in Opposition",.,1953:00:00,"Akobo, Jonglei State, South Sudan; Akobo, Jonglei State, Sudan; Uror County, Jonglei State, South Sudan; Uror County, Jonglei State, Sudan; Akobo, Jonglei State, Sudan/South Sudan; Uror County, Jonglei State, Sudan/South Sudan"
1864838,AL-AHMAD,Najm Hamad,Najm Hamad Al-Ahmad,&W&B&8$$$$$$$$$P&FB$$$$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,Minister of Justice,.,1969:00:00,"Aleppo, Syria"
1864881,AL-NAYEF,Sa'ad Abdel-Salam,Sa'Ad Abdel-Salam Al-Nayef,&WB&&&M$$$$$$$$4&8$$$$$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,Minister of Health,.,1959:00:00,"Aleppo, Syria"
1864931,EXPERT PARTNERS,,Expert Partners,N&Y~B&Y$$$$$$$$&XM&Y~$$$$$$,CORPORATE,,,,.,.,
1864937,SHAHEEN,Jamal Sha'ban,Jamal Sha'Ban Shaheen,C&B&W$$$$$$$$$$42&M&B$$$$$$,POLITICAL INDIVIDUAL,,PEP,State Minister,.,.,
1864943,MEGATRADE,,Megatrade,B&F&~Y&8$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
1864965,OTHMAN,Razan,Razan Othman,#~2B&B$$$$$$$$$Y&4&B$$$$$$$,INDIVIDUAL,,PEP,,.,1977:01:00,governorate of Latakia; Governorate of Latakia
1865141,IRAN LIQUEFIED NATURAL GAS CO,,Iran Liquefied Natural Gas Co,F&4$$$$$$$$$$$$&Y&B$$$$$$$$,CORPORATE,,PEP,,.,.,
1866272,ACHEKZAI,Maulawi Adam Khan,Maulawi Adam Khan Achekzai,&J2&34&7$$$$$$$B&&W&&7$$$$$,TERRORISM,Maulavi,,"Taliban member responsible for Badghis Province, Afghanistan",.,1972:00:00,"Qandahar, Afghanistan; Kandahar Province, Afghanistan"
1866275,BASHIR,Qari Ayyub,Qari Ayyub Bashir,M&42&Y$$$$$$$$$3&Y7$$$$$$$$,TERRORISM,Qari,,,.,1966:00:00,Uzbekistan
1866276,CHAUDHRY,Aamir Ali,Aamir Ali Chaudhry,J2&&8Y7$$$$$$$$&B&Y$$$$$$$$,TERRORISM,,,,.,1986:08:00,
1874882,SIDOROV,Anatoliy Alekseevich,Anatoliy Alekseevich Sidorov,4&8&Y&M$$$$$$$$&B&~&W7$$$$$,MILITARY,Lieutenant General,PEP,"Commander, Russia's Western Military District",.,1958:07:00,"Siva, Perm Region, Russian Federation; Siva, Perm region, USSR"
1879157,ZAKIR,Qari,Qari Zakir,3&Y7$$$$$$$$$$$4&3&Y$$$$$$$,TERRORISM,Qari,,,.,1969:00:00,"Kabul, Afghanistan; Kabul Province, Afghanistan"
1879193,CENTER TO INVESTIGATE ORGANIZED CRIME,,Center To Investigate Organized Crime,3Y&B$$$$$$$$$$$4&B~&Y$$$$$$,ORGANISATION,,,,.,.,
1890677,QASIM,Mohammed,Mohammed Qasim,3&4&B$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Haji,,,.,1976:00:00,"Pakistan; Minar village, Garmser District, Helmand Province, Afghanistan; Darweshan Village, Garmser District, Helmand Province"
1890707,RAHAT LTD,,Rahat Ltd,Y&2&~$$$$$$$$$$$$$$$$$$$$$$,TERRORISM,,,,.,.,
1890708,RAHAT LTD,,Rahat Ltd,Y&2&~$$$$$$$$$$$$$$$$$$$$$$,TERRORISM,,,,.,.,
1890709,RAHAT LTD,,Rahat Ltd,Y&2&~$$$$$$$$$$$$$$$$$$$$$$,TERRORISM,,,,.,.,
1891187,NGARUYE,Baudoin,Baudoin Ngaruye,PF&Y&7$$$$$$$$$M&&8&&B$$$$$,TERRORISM,Colonel,,Military Leader of the Mouvement du 23 Mars (M23),.,1978:00:00,"Lusamambo, Lubero territory, Democratic Republic of the Congo; Lusamambo, Lubero territory, DRC; Bibwe, DRC; Bibwe, Congo; Lusamambo, Lubero territory, Congo DR"
1897300,AL-KASHIF,Muhammad Jamal 'Abd-al Rahim Ahmad,Muhammad Jamal 'Abd-Al Rahim Ahmad Al-Kashif,3&42&M$$$$$$$$$B&2&B&8$$$$$,TERRORISM,,,,.,1964:01:00,"Cairo, Egypt"
1904885,MOUVEMENT POUR L'UNIFICATION ET LE JIHAD EN AFRIQUE DE L'OUEST (MUJAO),,Mouvement Pour L'Unification Et Le Jihad En Afrique De L'Ouest (Mujao),B&F&@$$$$$$$$$$WF&2&8$$$$$$,TERRORISM,,,,.,.,
1910328,KHATTAB,Anas Hasan,Anas Hasan Khattab,3&~&M$$$$$$$$$$&B&$$$$$$$$$,TERRORISM,Amir,,,.,1986:04:00,"Damascus, Syria; Damascus, Syrian Arab Republic"
1910379,AL-JUBURI,Maysar Ali Musa Abdallah,Maysar Ali Musa Abdallah Al-Juburi,&WF&M&Y7$$$$$$$B&&4&Y$$$$$$,TERRORISM,Amir,,,.,1976:06:00,"Al-Shura, Mosul, Iraq; Harara, Ninawa Province, Iraq"
1910936,ALUMINAT,,Aluminat,&W&B&B&~$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
1918503,ADAM,Noureddine,Noureddine Adam,&8&B$$$$$$$$$$$P&&Y&8&$$$$$,POLITICAL INDIVIDUAL,General,PEP,Minister for Security,.,1969:00:00,"Ndele, Central African Republic; Ndele, Bamingui-Bangoran, Central African Republic; Ndele, CAR"
1921317,IRAN COMPOSITES INSTITUTE,,Iran Composites Institute,3&BM&4&~$$$$$$$&Y&B$$$$$$$$,ORGANISATION,,PEP,,.,.,
1921324,JELVESAZAN COMPANY,,Jelvesazan Company,C&WM&4&4&B$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
1921333,THE ORGANIZATION OF DEFENSIVE INNOVATION AND RESEARCH,,The Organization Of Defensive Innovation And Research,#YF&B&4&~&$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
1926720,BADEGE,Eric,Eric Badege,M&8&F$$$$$$$$$$_Y7J$$$$$$$$,TERRORISM,Lieutenant Colonel,,,.,1971:00:00,
1926722,FORCES DEMOCRATIQUES DE LIBERATION DU RWANDA,,Forces Democratiques De Liberation Du Rwanda,8&YL&P8&$$$$$$$8&B&3Y&$$$$$,TERRORISM,,,,.,.,
1938590,BELAVENCEV,Oleg Evgenyevich,Oleg Evgenyevich Belavencev,M&W&M&B4&M$$$$$#W&F$$$$$$$$,POLITICAL INDIVIDUAL,Vice Admiral,PEP,"Plenipotentiary Representative of the President of the Russian Federation into the 'Crimean Federal District', and a Non-permanent member of the Russian Security Council",.,1949:09:00,"Moscow; Moskau; Ostrov, Pskov Region, Russian Federation"
1944180,PAEK,Chang-Ho,Chang-Ho Paek,N&&3$$$$$$$$$$$J2&BF@$$$$$$,INDIVIDUAL,,PEP,Senior official and head of the satellite control center of Korean Committee for Space Technology,.,1964:06:00,"Kaesong, DPRK; Kaesong, DPR Korea"
1944280,CHANG,Myong-Chin,Myong-Chin Chang,J2&BF$$$$$$$$$$B&&BFJ2$$$$$,INDIVIDUAL,,,General Manager of the Sohae Satellite Launching Station,.,1966:00:00,
1944291,RA,Kyong-Su,Kyong-Su Ra,Y&$$$$$$$$$$$$$3&&BF4#$$$$$,INDIVIDUAL,,,Tanchon Commercial Bank (TCB) official,.,1954:06:00,
1944303,KIM,Kwang-Il,Kwang-Il Kim,3&B$$$$$$$$$$$$3L&BF&W$$$$$,INDIVIDUAL,,,Tanchon Commercial Bank (TCB) official,.,1969:09:00,
1944450,LEADER (HONG KONG) INTERNATIONAL TRADING LIMITED,,Leader (Hong Kong) International Trading Limited,$$$$$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
1944462,KOREA KUMRYONG TRADING CORPORATION,,Korea Kumryong Trading Corporation,3&BY&&BF$$$$$$$3&Y&&$$$$$$$,CORPORATE,,,,.,.,
1957726,AL-QADRI,Ahmad,Ahmad Al-Qadri,&W3&8Y7$$$$$$$$&2B_$$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Minister of Agriculture and Agrarian Reform,.,1956:00:00,"Hasaka, Syria"
1957739,AL ABBAS,Suleiman,Suleiman Al Abbas,&W&M&4$$$$$$$$$4&W&B&B$$$$$,POLITICAL INDIVIDUAL,Engr,PEP,Oil and Mineral Resources Minister,.,.,
1957749,ISMAEL,Ismael,Ismael Ismael,&4B&&W$$$$$$$$$&4B&&W$$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,Minister of Finance,.,1955:00:00,
1957767,AL-SHAMMAT,Kinda,Kinda Al-Shammat,&W42&B&~$$$$$$$3&P8&$$$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,Minister of Social Affairs,.,1973:00:00,"Damascus, Syria; alt. POB Serghaya, Damascus Countryside, Syria"
1957770,HIJAZI,Hassan,Hassan Hijazi,2&F&47$$$$$$$$$2&4&B$$$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,Minister of Labor,.,1964:00:00,"Quneitra, Syria; alt. POB Al Quneitra, Syria"
1958265,SARAFRAZ,Mohammad,Mohammad Sarafraz,4&Y&MY&4$$$$$$$B&2&B&8$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,Head of IRIB World Service and Press TV,.,1961:00:00,Tehran
1968102,STATE ENTERPRISE SEVASTOPOL SEA TRADING PORT,,State Enterprise Sevastopol Sea Trading Port,4&&$$$$$$$$$$$$N&Y~$$$$$$$$,PORT,,PEP,,.,.,
1968251,STATE ENTERPRISE KERCH SEA COMMERCIAL PORT,,State Enterprise Kerch Sea Commercial Port,4&&$$$$$$$$$$$$N&Y~$$$$$$$$,PORT,,PEP,,.,.,
1968590,NOORZAI,Mullah Ahmed Shah,Mullah Ahmed Shah Noorzai,P&Y4&7$$$$$$$$$B&W&$$$$$$$$,TERRORISM,Mullah,,,.,1985:01:00,"Quetta, Pakistan"
1971414,MUJAHIDIN INDONESIA TIMUR,,Mujahidin Indonesia Timur,~&B&Y$$$$$$$$$$B&F&2&8$$$$$,TERRORISM,,,,.,.,
1974964,YO'N,Cho'ng-Nam,Cho'Ng-Nam Yo'N,P&B$$$$$$$$$$$$R@$$$$$$$$$$,INDIVIDUAL,,,Chief Representative for the Korea Mining Development Trading Corporation (KOMID),.,.,
1974965,MUN,Cho'ng-Ch'o'l,Cho'Ng-Ch'O'L Mun,J2&W$$$$$$$$$$$B$$$$$$$$$$$,INDIVIDUAL,,,Tanchon Commercial Bank (TCB) official,.,.,
1974967,KO,Ch'o'l-Chae,Ch'O'L-Chae Ko,F&@$$$$$$$$$$$$J2&WJ2&$$$$$,INDIVIDUAL,,,Deputy Chief Representative for the Korea Mining Development Trading Corporation (KOMID),.,.,
1977628,RASHIDI AGHDAM,Ali Ashraf,Ali Ashraf Rashidi Aghdam,&F8&B$$$$$$$$$$&W7$$$$$$$$$,INDIVIDUAL,,,Head of Evin Prison,.,.,
1977681,KIASATI,Morteza,Morteza Kiasati,3&&4&~7$$$$$$$$B&Y~&4&$$$$$,LEGAL,,,"Judge of the Ahwaz Revolutionary Court, Branch 4",.,.,
1977688,MOUSSAVI,Seyed Mohammad Bagher,Seyed Mohammad Bagher Moussavi,B&&4&M7$$$$$$$$4&&&8$$$$$$$,LEGAL,,,"Ahwaz Revolutionary Court judge, Branch 2",.,.,
1977707,JAFARI,Asadollah,Asadollah Jafari,C&M&Y7$$$$$$$$$&4&8&W&$$$$$,INDIVIDUAL,,,Prosecutor of Mazandaran Province,.,.,
1977717,EMADI,Hamid Reza,Hamid Reza Emadi,&B&87$$$$$$$$$$2&B$$$$$$$$$,INDIVIDUAL,,,Press TV Newsroom Director,.,1973:00:00,Hamedan
1977723,HAMLBAR,Rahim,Rahim Hamlbar,2&BWM&Y$$$$$$$$Y&2&B$$$$$$$,LEGAL,,,Judge of Branch 1 of Tabriz Revolutionary Court,.,.,
1977726,MUSAVI-TABAR,Seyyed Reza,Seyyed Reza Musavi-Tabar,~&M&Y$$$$$$$$$$4&&&8$$$$$$$,INDIVIDUAL,,,Head of the Revolutionary Prosecution of Shiraz,.,1964:00:00,"Jahrom, Fars, Iran"
1977736,KHORAMABADI,Abdolsamad,Abdolsamad Khoramabadi,3&Y&B&M&87$$$$$&M8&W4&$$$$$,INDIVIDUAL,,PEP,Head of Commission to Determine the Instances of Criminal Content,.,.,
2011851,CHOE,Chun-sik,Chun-Sik Choe,J2@$$$$$$$$$$$$J2&B4&3$$$$$,INDIVIDUAL,,PEP,Government Official,.,1954:10:00,
2018114,AL 'ANABI,Abu 'Ubaydah Yusuf,Abu 'Ubaydah Yusuf Al 'Anabi,&B&M7$$$$$$$$$$&M#$$$$$$$$$,TERRORISM,,,,.,1969:01:00,"Annaba, Algeria"
2021615,SALEH,Mohammed Abdel-Halim Hemaida,Mohammed Abdel-Halim Hemaida Saleh,4&W$$$$$$$$$$$$B&2&B&8$$$$$,TERRORISM,,,,.,1988:00:00,"Alexandria, Egypt"
2044075,AL-MASLI,'Abd-al-Hamid,'Abd-Al-Hamid Al-Masli,B&4W7$$$$$$$$$$&$$$$$$$$$$$,TERRORISM,,,,.,1976:00:00,"Darnah, Libya; alt POB: Danar, Libya; alt POB: Darnah"
2045669,PETROPARS OPERATION & MANAGEMENT COMPANY,,Petropars Operation & Management Company,N&~Y&M&Y4$$$$$$$$$$$$$$$$$$,CORPORATE,,PEP,,.,.,
2045670,PETROPARS RESOURCES ENGINEERING LTD,,Petropars Resources Engineering Ltd,N&~Y&M&Y4$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
2062477,KEBEKOV,Aliaskhab,Aliaskhab Kebekov,3&M&3&M$$$$$$$$&W&&43&$$$$$,TERRORISM,,,,.,1972:00:00,"Teletl County, Shamil District, Dagestan Republic; Teletl, Dagestan Republic, Russian Federation; Teletl Village, Shamilskjy District, Republic of Dagestan, Russian Federation; Teletl Village, Shamilskiy District, Republic of Dagestan, Russian Federation"
2076513,CHONGCHONGANG SHIPPING COMPANY LIMITED,,Chongchongang Shipping Company Limited,J2&BFJ2&BF$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
2099685,LAHBOUS,Mohamed,Mohamed Lahbous,W&M&&4$$$$$$$$$B&2&B&8$$$$$,TERRORISM,,,,.,1978:00:00,Mali
2100937,AL MOURABITOUN,,Al Mourabitoun,B&&Y&M&~&&$$$$$&WW$$$$$$$$$,TERRORISM,,,,.,.,
2101188,ORFALI,Khodr,Khodr Orfali,#YM&W7$$$$$$$$$3&8Y$$$$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,Minister of Economy and Foreign Trade,.,1956:00:00,"Deir Ezzor, Syria; alt POB: Deir El Zour, Syria"
2101293,TU'MA,Kamal Eddin,Kamal Eddin Tu'Ma,~&B&$$$$$$$$$$$3&B&W$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Minister of Industry,.,1959:00:00,"Damascus, Syria"
2101353,AMIN,Samir Izzat Kadi,Samir Izzat Kadi Amin,&B&B$$$$$$$$$$$4&B&Y$$$$$$$,POLITICAL INDIVIDUAL,,PEP,Internal Trade and Consumer Protection Minister,.,1966:00:00,"Damascus, Syria"
2101403,SHAMMAS,Hassib Elias,Hassib Elias Shammas,42&B&$$$$$$$$$$2&4&M$$$$$$$,POLITICAL INDIVIDUAL,Dr,PEP,State Minister,.,1957:00:00,"Aleppo, Syria"
2102131,AL-HABABI,Nayf Salam Muhammad Ujaym,Nayf Salam Muhammad Ujaym Al-Hababi,&W&M&M7$$$$$$$$P&&M$$$$$$$$,TERRORISM,Sheikh,,,.,1979:01:00,Saudi Arabia
2111095,AL-BINALI,Turki Mubarak Abdullah Ahmad,Turki Mubarak Abdullah Ahmad Al-Binali,~&Y37$$$$$$$$$$B&M&Y&3$$$$$,TERRORISM,,,Head of religious compliance police and a recruiter of foreign terrorist fighters for Islamic State in Iraq and the Levant ( ISIL),.,1984:09:00,"Al Muharraq, Bahrain"
2112026,JAISH AL-MUHAJIREEN WAL-ANSAR,,Jaish Al-Muhajireen Wal-Ansar,&B4&Y$$$$$$$$$$L$$$$$$$$$$$,TERRORISM,,,,.,.,
2112048,BATIRASHVILI,Tarkhan Tayumurazovich,Tarkhan Tayumurazovich Batirashvili,M&~&Y&42M&$$$$$~&Y3&B$$$$$$,TERRORISM,,,,.,1986:01:00,"Akhmeta, Village Birkiani, Georgia; Birkiani, Pankisi Gorge, Georgia; Akhmeta, Village Birkiani, Georgia;Akhmeta, Villiage Birkiani, Georgia"
2135396,MUHAMMAD JAMAL NETWORK,,Muhammad Jamal Network,P&~L&Y3$$$$$$$$B&2&B&8$$$$$,TERRORISM,,,,.,.,
2143681,AL-'AJMI,Hajjaj Fahd Hajjaj Muhammad Shabib,Hajjaj Fahd Hajjaj Muhammad Shabib Al-'Ajmi,&FB7$$$$$$$$$$$G&8$$$$$$$$$,TERRORISM,,,,.,1987:08:00,Kuwait
2144775,AL-AJMI,Shafi Sultan Mohammed,Shafi Sultan Mohammed Al-Ajmi,&W&FB7$$$$$$$$$42&M7$$$$$$$,TERRORISM,Doctor,,,.,1973:01:00,"Warah, Kuwait"
2145732,HARAKAT SHAM AL-ISLAM,,Harakat Sham Al-Islam,&W&4W&B$$$$$$$$2&Y&3&~$$$$$,TERRORISM,,,,.,.,
2147131,MUHAMMAD JAMAL NETWORK (MJN),,Muhammad Jamal Network (Mjn),P&~L&Y3$$$$$$$$B&2&B&8$$$$$,TERRORISM,,,,.,.,
2147158,MUHAMMAD JAMAL NETWORK (MJN),,Muhammad Jamal Network (Mjn),P&~L&Y3$$$$$$$$B&2&B&8$$$$$,TERRORISM,,,,.,.,
2165467,MUHAXHERI,Lavdrim,Lavdrim Muhaxheri,B&2&X&Y7$$$$$$$W&M8Y&B$$$$$,TERRORISM,,,,.,1987:00:00,"Kaqanik/Kacanik, Under Unmik Mandate (Kosovo), Serbia; Kaqanik/Kacanik"
2170160,ABDURAKHMANOV,Maghomed Maghomedzakirovich,Maghomed Maghomedzakirovich Abdurakhmanov,&M8&Y&3B&B$$$$$B&F&B&8$$$$$,TERRORISM,,,,.,1974:11:00,"Khadzhalmahi Village, Levashinskiy District, Republic of Dagestan, Russia; alt. POB Khadzhalmakhi, Dagestan Republic, Russian Federation; alt. POB Khadzhalmahi Village, Levashinskiy District, Republic of Dagestan, Russian Federation"
2178231,GUCHAYEV,Zaurbek,Zaurbek Guchayev,F&J2&&&M$$$$$$$4&&YM&3$$$$$,TERRORISM,,,,.,1975:09:00,"Chegem/Kabardino-Balkaria, Russia; Chegem, Chegemskiy District, Kabardino-Balkaria Republic, Russian Federation; alt. POB Chegem-1 Village, Chegemskiy District, Republic of Kabardino-Balkaria, Russian Federation"
2189363,AL-NU'AYMI,'Abd al-Rahman bin 'Umayr,'Abd Al-Rahman Bin 'Umayr Al-Nu'Aymi,&WB&&&B7$$$$$$$#B&&Y$$$$$$$,TERRORISM,,,,.,1954:00:00,
2189365,AL-MULATHAMUN BATTALION,,Al-Mulathamun Battalion,M&~&W&&B$$$$$$$&WB&W&~$$$$$,TERRORISM,,,,.,.,
2192173,CHUOL,James Koang,James Koang Chuol,J2&&W$$$$$$$$$$C&B_4$$$$$$$,TERRORISM,Major General,,Commander of the Sudan People's Liberation Army in Opposition (SPLAIO) Special Division,.,1961:00:00,
2199164,SAIFULLAH,Qari,Qari Saifullah,4&&M&W&$$$$$$$$3&Y7$$$$$$$$,TERRORISM,Qari,,"Taliban Shadow Deputy Governor and operational commander in Zabul Province, Afghanistan",.,1964:00:00,"Daraz Jaldak, Qalat District, Zabul Province, Afghanistan;Daraz Village, Jaldak wa Tarnak District, Zabul Province, Afghanistan"
2199561,KIM,Chun-sop,Chun-Sop Kim,3&B$$$$$$$$$$$$J2&B4&M$$$$$,POLITICAL INDIVIDUAL,,PEP,Member of the National Defence Commission,.,1957:02:00,
2202633,ANSAR AL-SHARI'A IN DARNAH,,Ansar Al-Shari'A In Darnah,8&YB&$$$$$$$$$$&B4&Y$$$$$$$,TERRORISM,,,,.,.,
2220960,HAQQANI,Yahya,Yahya Haqqani,2&3&B7$$$$$$$$$#2&&$$$$$$$$,TERRORISM,,,Senior Haqqani Network (HQN) member,.,1982:00:00,"Miram Shah, Pakistan"
2220961,JAN,Saidullah,Saidullah Jan,C&B$$$$$$$$$$$$4&&8&W&$$$$$,TERRORISM,,,Senior member of the Haqqani Network (HQN) as of 2013,.,1982:00:00,"Giyan District, Paktika Province, Afghanistan"
2220962,ZADRAN,Muhammad Omar,Muhammad Omar Zadran,4&8Y&B$$$$$$$$$B&2&B&8$$$$$,TERRORISM,Mullah,,Haqqani Network (HQN) Leader as of 2013,.,1958:00:00,"Sultan Kheyl Village, Spera District, Khowst Province, Afghanistan; Sultan Kheyl Village, Spera District, Khost Province, Afghanistan"
2222609,HAUCHARD,Maxime,Maxime Hauchard,2&&J2&Y8$$$$$$$B&X&B$$$$$$$,TERRORISM,,,,.,1992:03:00,"Normandy, France; Saint Aubin les Elbeuf, Normandy, France; Saint-Aubin-les-Elbeuf, Normandy, France"
2236246,WOL,Santino Deng,Santino Deng Wol,L&W$$$$$$$$$$$$4&B~&B@$$$$$,POLITICAL INDIVIDUAL,Major General,PEP,Commander of the third Infantry Division of the Sudan People's Liberation Army,.,1962:11:00,"Aweil, South Sudan; Aweil, Sudan; Aweil, Sudan/South Sudan"
2237686,KURCHENKO,Sergey Vitalievich,Sergey Vitalievich Kurchenko,3&YJ2&B3@$$$$$$4&YF7$$$$$$$,INDIVIDUAL,,PEP,,.,1985:09:00,"Kharkiv, Ukraine; Kharkiv"
